"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:carrotcupcakeitem",14509,0,"false","Carrot Cupcake",8,1.2,"foodCarrotcupcake"
"Pam's HarvestCraft","harvestcraft:carrotjuiceitem",13832,0,"false","Carrot Juice",2,1.2,"foodCarrotjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:carrotsoupitem",13857,0,"false","Carrot Soup",4,1.2,"foodCarrotsoup"
"Pam's HarvestCraft","harvestcraft:cashewbutteritem",14280,0,"false","Cashew Butter",1,1.2,"foodCashewbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:cashewchickenitem",14174,0,"false","Cashew Chicken",5,1.2,"foodCashewchicken"
"Pam's HarvestCraft","harvestcraft:cashewitem",13659,0,"false","Cashew",1,0.6,"cropCashew,listAllnut"
"Pam's HarvestCraft","harvestcraft:cassavaitem",13576,0,"false","Cassava",1,0.6,"cropCassava,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cassouletitem",14661,0,"false","Cassoulet",13,1.2,"foodCassoulet"
"Pam's HarvestCraft","harvestcraft:catfishrawitem",14723,0,"false","Raw Catfish",1,0.6,"foodCatfishraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:caulifloweritem",13512,0,"false","Cauliflower",1,0.6,"cropCauliflower,listAllveggie"
"Pam's HarvestCraft","harvestcraft:ceasarsaladitem",14227,0,"false","Caesar Salad",9,1.2,"foodCeasarsalad"
"Pam's HarvestCraft","harvestcraft:celeryandpeanutbutteritem",14003,0,"false","Celery and Peanut Butter",2,1.2,"foodCeleryandpeanutbutter"
"Pam's HarvestCraft","harvestcraft:celeryitem",13496,0,"false","Celery",1,0.6,"cropCelery,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:celerysoupitem",14006,0,"false","Celery Soup",5,1.2,"foodCelerysoup"
"Pam's HarvestCraft","harvestcraft:cevicheitem",14460,0,"false","Ceviche",7,1.2,"foodCeviche"
"Pam's HarvestCraft","harvestcraft:chaiteaitem",13970,0,"false","Chai Tea",3,1.2,"foodChaitea"
"Pam's HarvestCraft","harvestcraft:chaoscookieitem",14228,0,"false","Chaos Cookie",3,1.2,"foodChaoscookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:charrrawitem",14724,0,"false","Raw Charr",1,0.6,"foodCharrraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:charsiuitem",14346,0,"false","Char Siu",8,1.2,"foodCharsiu"
"Pam's HarvestCraft","harvestcraft:cheddarandsourcreampotatochipsitem",14397,0,"false","Cheddar and Sour Cream Potato Chips",6,1.2,"foodCheddarandsourcreampotatochips"
"Pam's HarvestCraft","harvestcraft:cheeseburgeritem",13874,0,"false","Cheeseburger",8,1.2,"foodCheeseburger"
"Pam's HarvestCraft","harvestcraft:cheesedanishitem",14569,0,"false","Cheese Danish",6,1.2,"foodCheesedanish"
"Pam's HarvestCraft","harvestcraft:cheeseitem",13809,0,"false","Cheese",2,1.2,"foodCheese"
"Pam's HarvestCraft","harvestcraft:cheeseontoastitem",14325,0,"false","Cheese on Toast",6,1.2,"foodCheeseontoast"
"Pam's HarvestCraft","harvestcraft:cheesesteakitem",14638,0,"false","Cheesesteak",10,1.2,"foodCheesesteak"
"Pam's HarvestCraft","harvestcraft:cheesyshrimpquinoaitem",14430,0,"false","Cheesy Shrimp Quinoa",9,1.2,"foodCheesyshrimpquinoa"
"Pam's HarvestCraft","harvestcraft:cheezepuffsitem",14400,0,"false","Cheeze Puffs",4,1.2,"foodCheezepuffs"
"Pam's HarvestCraft","harvestcraft:cherrycoconutchocolatebaritem",14222,0,"false","Cherry Coconut Chocolate Bar",4,1.2,"foodCherrycoconutchocolatebar"
"Pam's HarvestCraft","harvestcraft:cherryicecreamitem",14275,0,"false","Cherry Ice Cream",4,1.2,"foodCherryicecream"
"Pam's HarvestCraft","harvestcraft:cherryitem",13619,0,"false","Cherry",1,0.6,"cropCherry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cherryjellyitem",14115,0,"false","Cherry Jelly",2,1.2,"foodCherryjelly"
"Pam's HarvestCraft","harvestcraft:cherryjellysandwichitem",14116,0,"false","Cherry Jelly Sandwich",6,1.2,"foodCherryjellysandwich"
"Pam's HarvestCraft","harvestcraft:cherryjuiceitem",13836,0,"false","Cherry Juice",2,1.2,"foodCherryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cherrypieitem",13964,0,"false","Cherry Pie",5,1.2,"foodCherrypie"
"Pam's HarvestCraft","harvestcraft:cherryslushieitem",14519,0,"false","Cherry Slushie",3,1.2,"foodCherryslushie"
"Pam's HarvestCraft","harvestcraft:cherrysmoothieitem",13966,0,"false","Cherry Smoothie",3,1.2,"foodCherrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:cherrysodaitem",14144,0,"false","Cherry Soda",3,1.2,"foodCherrysoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:cherryyogurtitem",14069,0,"false","Cherry Yogurt",2,1.2,"foodCherryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:chestnutbutteritem",14281,0,"false","Chestnut Butter",1,1.2,"foodChestnutbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:chestnutitem",13701,0,"false","Chestnut",1,0.6,"cropChestnut,listAllnut"
"Pam's HarvestCraft","harvestcraft:chickenandwafflesitem",14673,0,"false","Chicken and Waffles",14,1.2,"foodChickenandwaffles"
"Pam's HarvestCraft","harvestcraft:chickenbiscuititem",14663,0,"false","Chicken Biscuit",13,1.2,"foodChickenbiscuit"
"Pam's HarvestCraft","harvestcraft:chickencelerycasseroleitem",14004,0,"false","Chicken Celery Casserole",6,1.2,"foodChickencelerycasserole"
"Pam's HarvestCraft","harvestcraft:chickenchowmeinitem",14342,0,"false","Chicken Chow Mein",8,1.2,"foodChickenchowmein"
"Pam's HarvestCraft","harvestcraft:chickencordonbleuitem",14545,0,"false","Chicken Cordon Bleu",7,1.2,"foodChickencordonbleu"
"Pam's HarvestCraft","harvestcraft:chickencurryitem",14032,0,"false","Chicken Curry",9,1.2,"foodChickencurry"
"Pam's HarvestCraft","harvestcraft:chickendinneritem",14387,0,"false","Chicken Dinner",9,1.2,"foodChickendinner"
"Pam's HarvestCraft","harvestcraft:chickengumboitem",14216,0,"false","Chicken Gumbo",9,1.2,"foodChickengumbo"
"Pam's HarvestCraft","harvestcraft:chickenkatsuitem",14438,0,"false","Chicken Katsu",6,1.2,"foodChickenkatsu"
"Pam's HarvestCraft","harvestcraft:chickennoodlesoupitem",13868,0,"false","Chicken Noodle Soup",6,1.2,"foodChickennoodlesoup"
"Pam's HarvestCraft","harvestcraft:chickenpaellaitem",14485,0,"false","Chicken Paella",8,1.2,"foodChickenpaella"
"Pam's HarvestCraft","harvestcraft:chickenparmasanitem",13899,0,"false","Chicken Parmesan",5,1.2,"foodChickenparmasan"
"Pam's HarvestCraft","harvestcraft:chickenpotpieitem",13869,0,"false","Chicken Pot Pie",7,1.2,"foodChickenpotpie"
"Pam's HarvestCraft","harvestcraft:chickensandwichitem",13867,0,"false","Chicken Sandwich",6,1.2,"foodChickensandwich"
"Pam's HarvestCraft","harvestcraft:chickpeaitem",13578,0,"false","Chickpeas",1,0.6,"cropChickpea,listAllveggie"
"Pam's HarvestCraft","harvestcraft:chikorollitem",14622,0,"false","Chiko Roll",10,1.2,"foodChikoroll"
"Pam's HarvestCraft","harvestcraft:chilichocolateitem",13951,0,"false","Chili Chocolate",2,1.2,"foodChilichocolate"
"Pam's HarvestCraft","harvestcraft:chilicupcakeitem",14511,0,"false","Chili Cupcake",8,1.2,"foodChilicupcake"
"Pam's HarvestCraft","harvestcraft:chilidogitem",14627,0,"false","Chili Dog",10,1.2,"foodChilidog"
"Pam's HarvestCraft","harvestcraft:chilidonutitem",14505,0,"false","Chili Donut",6,1.2,"foodChilidonut"
"Pam's HarvestCraft","harvestcraft:chiliitem",13942,0,"false","Chili",4,1.2,"foodChili"
"Pam's HarvestCraft","harvestcraft:chilipepperitem",13536,0,"false","Chili Pepper",1,0.6,"cropChilipepper,listAllpepper"
"Pam's HarvestCraft","harvestcraft:chilipoppersitem",13949,0,"false","Chili Poppers",6,1.2,"foodChilipoppers"
"Pam's HarvestCraft","harvestcraft:chimichangaitem",14683,0,"false","Chimichanga",17,1.2,"foodChimichanga"
"Pam's HarvestCraft","harvestcraft:chipsanddipitem",14399,0,"false","Chips and Dip",5,1.2,"foodChipsanddip"
"Pam's HarvestCraft","harvestcraft:chipsandsalsaitem",14631,0,"false","Chips and Salsa",10,1.2,"foodChipsandsalsa"
"Pam's HarvestCraft","harvestcraft:chocolatebaconitem",14229,0,"false","Chocolate Bacon",3,1.2,"foodChocolatebacon"
"Pam's HarvestCraft","harvestcraft:chocolatebaritem",13889,0,"false","Chocolate Bar",1,1.2,"foodChocolatebar"
"Pam's HarvestCraft","harvestcraft:chocolatecaramelfudgeitem",14211,0,"false","Chocolate Caramel Fudge",2,1.2,"foodChocolatecaramelfudge"
"Pam's HarvestCraft","harvestcraft:chocolatecherryitem",13965,0,"false","Chocolate Cherry",2,1.2,"foodChocolatecherry"
"Pam's HarvestCraft","harvestcraft:chocolatecoconutbaritem",14551,0,"false","Chocolate Coconut Bar",2,1.2,"foodChocolatecoconutbar"
"Pam's HarvestCraft","harvestcraft:chocolatecupcakeitem",14508,0,"false","Chocolate Cupcake",8,1.2,"foodChocolatecupcake"
"Pam's HarvestCraft","harvestcraft:chocolatedonutitem",14053,0,"false","Chocolate Donut",5,1.2,"foodChocolatedonut"
"Pam's HarvestCraft","harvestcraft:chocolateicecreamitem",13891,0,"false","Chocolate Ice Cream",4,1.2,"foodChocolateicecream"
"Pam's HarvestCraft","harvestcraft:chocolatemilkitem",14076,0,"false","Chocolate Milk",2,1.2,"foodChocolatemilk"
"Pam's HarvestCraft","harvestcraft:chocolatemilkshakeitem",14266,0,"false","Chocolate Milkshake",3,1.2,"foodChocolatemilkshake"
"Pam's HarvestCraft","harvestcraft:chocolateorangeitem",14439,0,"false","Chocolate Orange",2,1.2,"foodChocolateorange"
"Pam's HarvestCraft","harvestcraft:chocolatepuddingitem",14523,0,"false","Chocolate Pudding",3,1.2,"foodChocolatepudding"
"Pam's HarvestCraft","harvestcraft:chocolaterollitem",14327,0,"false","Chocolate Roll",3,1.2,"foodChocolateroll"
"Pam's HarvestCraft","harvestcraft:chocolatestrawberryitem",13920,0,"false","Chocolate Strawberry",2,1.2,"foodChocolatestrawberry"
"Pam's HarvestCraft","harvestcraft:chocolateyogurtitem",14072,0,"false","Chocolate Yogurt",2,1.2,"foodChocolateyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:chocovoxelsitem",14359,0,"false","Choco Voxels Cereal",2,1.2,"foodChocovoxels"
"Pam's HarvestCraft","harvestcraft:chorizoitem",14249,0,"false","Chorizo",5,1.2,"foodchorizo"
"Pam's HarvestCraft","harvestcraft:chorusfruitsoupitem",14469,0,"false","Chorus Fruit Soup",4,1.2,"foodChorusfruitsoup"
"Pam's HarvestCraft","harvestcraft:cinnamonappleoatmealitem",14205,0,"false","Cinnamon Apple Oatmeal",3,1.2,"foodCinnamonappleoatmeal"
"Pam's HarvestCraft","harvestcraft:cinnamonbreaditem",14576,0,"false","Cinnamon Bread",6,1.2,"foodCinnamonbread"
"Pam's HarvestCraft","harvestcraft:cinnamonitem",13743,0,"false","Cinnamon",1,0.6,"cropCinnamon"
"Pam's HarvestCraft","harvestcraft:cinnamonrollitem",14049,0,"false","Cinnamon Roll",5,1.2,"foodCinnamonroll"
"Pam's HarvestCraft","harvestcraft:cinnamonsugardonutitem",14081,0,"false","Cinnamon Sugar Donut",7,1.2,"foodCinnamonsugardonut"
"Pam's HarvestCraft","harvestcraft:cinnamontoastitem",14360,0,"false","Cinnamon Toast",7,1.2,"foodCinnamontoast"
"Pam's HarvestCraft","harvestcraft:citrussaladitem",14190,0,"false","Citrus Salad",2,1.2,"foodCitrussalad"
"Pam's HarvestCraft","harvestcraft:clamchowderitem",14629,0,"false","Clam Chowder",10,1.2,"foodClamchowder"
"Pam's HarvestCraft","harvestcraft:clamcookeditem",14235,0,"false","Cooked Clam",2,1.2,"foodClamcooked"
"Pam's HarvestCraft","harvestcraft:clamrawitem",14725,0,"false","Raw Clam",1,0.6,"foodClamraw"
"Pam's HarvestCraft","harvestcraft:cobblestonecobbleritem",14458,0,"false","Cobblestone Cobbler",6,1.2,"foodCobblestonecobbler"
"Pam's HarvestCraft","harvestcraft:coconutcreamitem",14329,0,"false","Coconut Cream",2,1.2,"foodCoconutcream"
"Pam's HarvestCraft","harvestcraft:coconutitem",13707,0,"false","Coconut",1,0.6,"cropCoconut"
"Pam's HarvestCraft","harvestcraft:coconutmilkitem",14031,0,"false","Coconut Milk",1,1.2,"foodCoconutmilk"
"Pam's HarvestCraft","harvestcraft:coconutshrimpitem",14033,0,"false","Coconut Shrimp",7,1.2,"foodCoconutshrimp"
"Pam's HarvestCraft","harvestcraft:coconutsmoothieitem",14314,0,"false","Coconut Smoothie",3,1.2,"foodCoconutsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:coconutyogurtitem",14034,0,"false","Coconut Yogurt",2,1.2,"foodCoconutyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:coffeebeanitem",13506,0,"false","Coffee Beans",1,0.6,"cropCoffee"
"Pam's HarvestCraft","harvestcraft:coffeeconlecheitem",13972,0,"false","Coffee con Leche",6,1.2,"foodCoffeeconleche"
"Pam's HarvestCraft","harvestcraft:coffeecupcakeitem",14516,0,"false","Coffee Cupcake",8,1.2,"foodCoffeecupcake"
"Pam's HarvestCraft","harvestcraft:coffeeitem",13817,0,"false","Cup of Coffee",2,1.2,"foodCoffee"
"Pam's HarvestCraft","harvestcraft:colasodaitem",14145,0,"false","Cola Soda",3,1.2,"foodColasoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:coleslawburgeritem",14624,0,"false","Coleslaw Burger",10,1.2,"foodColeslawburger"
"Pam's HarvestCraft","harvestcraft:coleslawitem",14250,0,"false","Coleslaw",4,1.2,"foodColeslaw"
"Pam's HarvestCraft","harvestcraft:cookedgrubitem",14702,0,"false","Cooked Grub",2,0.6,"listAllmeatcooked"
"Pam's HarvestCraft","harvestcraft:cookedtofabbititem",14604,0,"false","Cooked Tofabbit",2,1.2,"listAllmeatcooked,listAllrabbitcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofaconitem",14599,0,"false","Cooked Tofacon",2,1.2,"listAllmeatcooked,listAllporkcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofeakitem",14598,0,"false","Cooked Tofeak",2,1.2,"listAllbeefcooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofeegitem",14601,0,"false","Cooked Tofeeg",2,1.2,""
"Pam's HarvestCraft","harvestcraft:cookedtofenisonitem",14606,0,"false","Cooked Tofenison",2,1.2,"listAllmeatcooked,listAlltofu,listAllvenisoncooked"
"Pam's HarvestCraft","harvestcraft:cookedtofickenitem",14603,0,"false","Cooked Toficken",2,1.2,"listAllchickencooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofishitem",14600,0,"false","Cooked Tofish",2,1.2,"listAllfishcooked"
"Pam's HarvestCraft","harvestcraft:cookedtofuduckitem",14607,0,"false","Cooked Tofuduck",2,0.6,"listAllduckcooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofurkeyitem",14605,0,"false","Cooked Tofurkey",2,1.2,"listAllmeatcooked,listAlltofu,listAllturkeycooked"
"Pam's HarvestCraft","harvestcraft:cookedtofuttonitem",14602,0,"false","Cooked Tofutton",2,1.2,"listAllmeatcooked,listAllmuttoncooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookiesandmilkitem",14385,0,"false","Cookies and Milk",2,1.2,"foodCookiesandmilk"
"Pam's HarvestCraft","harvestcraft:cornbreaditem",13911,0,"false","Cornbread",4,1.2,"foodCornbread"
"Pam's HarvestCraft","harvestcraft:cornchipsitem",14577,0,"false","Corn Chips",3,1.2,"foodCornchips"
"Pam's HarvestCraft","harvestcraft:corndogitem",14388,0,"false","Corn Dog",6,1.2,"foodCorndog"
"Pam's HarvestCraft","harvestcraft:cornedbeefbreakfastitem",14699,0,"false","Corned Beef Breakfast",26,1.2,"foodCornedbeefbreakfast"
"Pam's HarvestCraft","harvestcraft:cornedbeefhashitem",14686,0,"false","Corned Beef Hash",18,1.2,"foodCornedbeefhash"
"Pam's HarvestCraft","harvestcraft:cornedbeefitem",14361,0,"false","Corned Beef",9,1.2,"foodCornedbeef"
"Pam's HarvestCraft","harvestcraft:cornflakesitem",14268,0,"false","Cornflakes",2,1.2,"foodCornflakes"
"Pam's HarvestCraft","harvestcraft:cornishpastyitem",14282,0,"false","Cornish Pasty",8,1.2,"foodCornishpasty"
"Pam's HarvestCraft","harvestcraft:cornitem",13466,0,"false","Corn",1,0.6,"cropCorn,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cornonthecobitem",13909,0,"false","Corn on the Cob",3,1.2,"foodCornonthecob"
"Pam's HarvestCraft","harvestcraft:cottagepieitem",14283,0,"false","Cottage Pie",8,1.2,"foodCottagepie"
"Pam's HarvestCraft","harvestcraft:cottoncandyitem",14362,0,"false","Cotton Candy",5,1.2,"foodCottoncandy"
"Pam's HarvestCraft","harvestcraft:cottonitem",13546,0,"false","Cotton",1,0.6,"cropCotton,listAllfiber"
"Pam's HarvestCraft","harvestcraft:crabcookeditem",14236,0,"false","Cooked Crab",2,1.2,"foodCrabcooked"
"Pam's HarvestCraft","harvestcraft:crabkimbapitem",14435,0,"false","Crab Kimbap",6,1.2,"foodCrabkimbap"
"Pam's HarvestCraft","harvestcraft:crabrawitem",14726,0,"false","Raw Crab",1,0.6,"foodCrabraw"
"Pam's HarvestCraft","harvestcraft:crackeritem",14330,0,"false","Cracker",4,1.2,"foodCracker"
"Pam's HarvestCraft","harvestcraft:crackersandcheeseitem",14386,0,"false","Crackers and Cheese",8,1.2,"foodCrackersandcheese"
"Pam's HarvestCraft","harvestcraft:crackersitem",14363,0,"false","Crackers",6,1.2,"foodCrackers"
"Pam's HarvestCraft","harvestcraft:cracklinsitem",14468,0,"false","Cracklins",5,1.2,"foodCracklins"
"Pam's HarvestCraft","harvestcraft:cranberrybaritem",14091,0,"false","Cranberry Bar",5,1.2,"foodCranberrybar"
"Pam's HarvestCraft","harvestcraft:cranberryitem",13554,0,"false","Cranberry",1,0.6,"cropCranberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cranberryjellyitem",14117,0,"false","Cranberry Jelly",2,1.2,"foodCranberryjelly"
"Pam's HarvestCraft","harvestcraft:cranberryjellysandwichitem",14118,0,"false","Cranberry Jelly Sandwich",6,1.2,"foodCranberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:cranberryjuiceitem",13847,0,"false","Cranberry Juice",2,1.2,"foodCranberryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cranberrysauceitem",14090,0,"false","Cranberry Sauce",2,1.2,"foodCranberrysauce"
"Pam's HarvestCraft","harvestcraft:cranberrysmoothieitem",14315,0,"false","Cranberry Smoothie",3,1.2,"foodCranberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:cranberryyogurtitem",14316,0,"false","Cranberry Yogurt",2,1.2,"foodCranberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:crawfishetoufeeitem",14632,0,"false","Crawfish Etoufee",10,1.2,"foodCrawfishetoufee"
"Pam's HarvestCraft","harvestcraft:crayfishcookeditem",14237,0,"false","Cooked Crayfish",2,1.2,"foodCrayfishcooked"
"Pam's HarvestCraft","harvestcraft:crayfishrawitem",14727,0,"false","Raw Crayfish",1,0.6,"foodCrayfishraw"
"Pam's HarvestCraft","harvestcraft:crayfishsaladitem",14459,0,"false","Crayfish Salad",8,1.2,"foodCrayfishsalad"
"Pam's HarvestCraft","harvestcraft:creamcookieitem",14063,0,"false","Cream Cookie",6,1.2,"foodCreamcookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creamedbroccolisoupitem",13980,0,"false","Creamed Broccoli Soup",6,1.2,"foodCreamedbroccolisoup"
"Pam's HarvestCraft","harvestcraft:creamedcornitem",13916,0,"false","Creamed Corn",3,1.2,"foodCreamedcorn"
"Pam's HarvestCraft","harvestcraft:creamofavocadosoupitem",14021,0,"false","Cream of Avocado Soup",6,1.2,"foodCreamofavocadosoup"
"Pam's HarvestCraft","harvestcraft:creepercookieitem",14353,0,"false","Creeper Cookie",5,1.2,"foodCreepercookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creeperwingsitem",14364,0,"false","Creeper Wings",6,1.2,"foodCreeperwings"
"Pam's HarvestCraft","harvestcraft:crispyricepuffbarsitem",14418,0,"false","Crispy Rice Puff Bar",5,1.2,"foodCrispyricepuffbars"
"Pam's HarvestCraft","harvestcraft:crispyricepuffcerealitem",14417,0,"false","Crispy Rice Puff Cereal",2,1.2,"foodCrispyricepuffcereal"
"Pam's HarvestCraft","harvestcraft:croissantitem",14284,0,"false","Croissant",6,1.2,"foodCroissant"
"Pam's HarvestCraft","harvestcraft:cucumberitem",13472,0,"false","Cucumber",1,0.6,"cropCucumber,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cucumbersaladitem",13930,0,"false","Cucumber Salad",3,1.2,"foodCucumbersalad"
"Pam's HarvestCraft","harvestcraft:cucumbersandwichitem",14547,0,"false","Cucumber Sandwich",8,1.2,"foodCucumbersandwich"
"Pam's HarvestCraft","harvestcraft:cucumbersoupitem",13931,0,"false","Cucumber Soup",4,1.2,"foodCucumbersoup"
"Pam's HarvestCraft","harvestcraft:curryitem",13937,0,"false","Curry Rice",6,1.2,"foodCurry"
"Pam's HarvestCraft","harvestcraft:curryleafitem",13560,0,"false","Curry Leaf",1,0.6,"cropCurryleaf"
"Pam's HarvestCraft","harvestcraft:custarditem",14106,0,"false","Custard",5,1.2,"foodCustard"
"Pam's HarvestCraft","harvestcraft:damperitem",14225,0,"false","Damper",5,1.2,"foodDamper"
"Pam's HarvestCraft","harvestcraft:dandelionsaladitem",14548,0,"false","Dandelion Salad",3,1.2,"foodDandelionsalad"
"Pam's HarvestCraft","harvestcraft:dandelionteaitem",14567,0,"false","Dandelion Tea",3,1.2,"foodDandeliontea"
"Pam's HarvestCraft","harvestcraft:dangoitem",14635,0,"false","Dango",10,1.2,"foodDango"
"Pam's HarvestCraft","harvestcraft:dateitem",13613,0,"false","Date",1,0.6,"cropDate,listAllfruit"
"Pam's HarvestCraft","harvestcraft:datenutbreaditem",14199,0,"false","Date Nut Bread",5,1.2,"foodDatenutbread"
"Pam's HarvestCraft","harvestcraft:delightedmealitem",14676,0,"false","Delighted Meal",15,1.2,"foodDelightedmeal"
"Pam's HarvestCraft","harvestcraft:deluxecheeseburgeritem",14619,0,"false","Deluxe Cheeseburger",10,1.2,"foodDeluxecheeseburger"
"Pam's HarvestCraft","harvestcraft:deluxechickencurryitem",14690,0,"false","Deluxe Chicken Curry",19,1.2,"foodDeluxechickencurry"
"Pam's HarvestCraft","harvestcraft:deluxenachoesitem",14679,0,"false","Deluxe Nachos",16,1.2,"foodDeluxenachoes"
"Pam's HarvestCraft","harvestcraft:deviledeggitem",14404,0,"false","Deviled Egg",7,1.2,"foodDeviledegg"
"Pam's HarvestCraft","harvestcraft:dhalitem",14365,0,"false","Dhal",7,1.2,"foodDhal"
"Pam's HarvestCraft","harvestcraft:dimsumitem",14286,0,"false","Dim Sum",8,1.2,"foodDimsum"
"Pam's HarvestCraft","harvestcraft:donutitem",14052,0,"false","Donut",4,1.2,"foodDonut"
"Pam's HarvestCraft","harvestcraft:dragonfruititem",13628,0,"false","Dragonfruit",1,0.6,"cropDragonfruit,listAllfruit"
"Pam's HarvestCraft","harvestcraft:driedsoupitem",14434,0,"false","Dried Soup",3,1.2,"foodDriedsoup"
"Pam's HarvestCraft","harvestcraft:duckcookeditem",14445,0,"false","Cooked Duck",2,1.2,"foodDuckcooked,listAllduckcooked,listAllmeatcooked"
"Pam's HarvestCraft","harvestcraft:duckrawitem",14444,0,"false","Raw Duck",1,1.2,"foodDuckraw,listAllduckraw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:durianitem",13737,0,"false","Durian",1,0.6,"cropDurian"
"Pam's HarvestCraft","harvestcraft:durianmilkshakeitem",14366,0,"false","Durian Milkshake",3,1.2,"foodDurianmilkshake"
"Pam's HarvestCraft","harvestcraft:durianmuffinitem",14367,0,"false","Durian Muffin",4,1.2,"foodDurianmuffin"
"Pam's HarvestCraft","harvestcraft:earlgreyteaitem",14472,0,"false","Tea, Earl Grey, Hot",2,1.2,"foodEarlgreytea"
"Pam's HarvestCraft","harvestcraft:ediblerootitem",13797,0,"false","Edible Root",1,0.6,"cropEdibleroot"
"Pam's HarvestCraft","harvestcraft:eelrawitem",14728,0,"false","Raw Eel",1,0.6,"foodEelraw"
"Pam's HarvestCraft","harvestcraft:eggnogitem",14105,0,"false","Egg Nog",5,1.2,"foodEggnog"
"Pam's HarvestCraft","harvestcraft:eggplantitem",13538,0,"false","Eggplant",1,0.6,"cropEggplant,listAllveggie"
"Pam's HarvestCraft","harvestcraft:eggplantparmitem",13968,0,"false","Eggplant Parm",5,1.2,"foodEggplantparm"
"Pam's HarvestCraft","harvestcraft:eggrollitem",14473,0,"false","Egg Roll",6,1.2,"foodEggroll"
"Pam's HarvestCraft","harvestcraft:eggsaladitem",13883,0,"false","Egg Salad",4,1.2,"foodEggsalad"
"Pam's HarvestCraft","harvestcraft:eggsbenedictitem",14657,0,"false","Eggs Benedict",12,1.2,"foodEggsbenedict"
"Pam's HarvestCraft","harvestcraft:eggtartitem",14474,0,"false","Egg Tart",8,1.2,"foodEggtart"
"Pam's HarvestCraft","harvestcraft:elderberryitem",13580,0,"false","Elderberry",1,0.6,"cropElderberry,cropWildberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:enchiladaitem",14646,0,"false","Enchilada",11,1.2,"foodEnchilada"
"Pam's HarvestCraft","harvestcraft:energydrinkitem",14251,0,"false","Energy Drink",5,1.2,"foodEnergydrink"
"Pam's HarvestCraft","harvestcraft:epicbaconitem",14214,0,"false","Epic Bacon",9,1.2,"foodEpicbacon"
"Pam's HarvestCraft","harvestcraft:epicbltitem",14664,0,"false","Epic BLT",13,1.2,"foodEpicblt"
"Pam's HarvestCraft","harvestcraft:escargotitem",14486,0,"false","Escargot",5,1.2,"foodEscargot"
"Pam's HarvestCraft","harvestcraft:espressoitem",13971,0,"false","Espresso",4,1.2,"foodEspresso"
"Pam's HarvestCraft","harvestcraft:etonmessitem",14533,0,"false","Eton Mess",4,1.2,"foodEtonmess"
"Pam's HarvestCraft","harvestcraft:extremechiliitem",13950,0,"false","Extreme Chili",5,1.2,"foodExtremechili"
"Pam's HarvestCraft","harvestcraft:fairybreaditem",14223,0,"false","Fairy Bread",8,1.2,"foodFairybread"
"Pam's HarvestCraft","harvestcraft:festivalbreaditem",14440,0,"false","Festival Bread",5,1.2,"foodFestivalbread"
"Pam's HarvestCraft","harvestcraft:fiestacornsaladitem",14423,0,"false","Fiesta Corn Salad",7,1.2,"foodFiestacornsalad"
"Pam's HarvestCraft","harvestcraft:figbaritem",14180,0,"false","Fig Bar",5,1.2,"foodFigbar"
"Pam's HarvestCraft","harvestcraft:figitem",13622,0,"false","Fig",1,0.6,"cropFig,listAllfruit"
