"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Immersive Engineering","immersiveengineering:material",8809,8,"true","Iron Mechanical Component",""
"Immersive Engineering","immersiveengineering:material",8809,9,"true","Steel Mechanical Component",""
"Immersive Engineering","immersiveengineering:material",8809,10,"true","Waterwheel Segment",""
"Immersive Engineering","immersiveengineering:material",8809,11,"true","Windmill Blade",""
"Immersive Engineering","immersiveengineering:material",8809,12,"true","Windmill Sail",""
"Immersive Engineering","immersiveengineering:material",8809,13,"true","Wooden Grip",""
"Immersive Engineering","immersiveengineering:material",8809,14,"true","Revolver Barrel",""
"Immersive Engineering","immersiveengineering:material",8809,15,"true","Revolver Drum",""
"Immersive Engineering","immersiveengineering:material",8809,16,"true","Revolver Hammer",""
"Immersive Engineering","immersiveengineering:material",8809,17,"true","Coke Dust","dustCoke"
"Immersive Engineering","immersiveengineering:material",8809,18,"true","HOP Graphite Dust","dustHOPGraphite"
"Immersive Engineering","immersiveengineering:material",8809,19,"true","HOP Graphite Ingot","ingotHOPGraphite"
"Immersive Engineering","immersiveengineering:material",8809,20,"true","Copper Wire","wireCopper"
"Immersive Engineering","immersiveengineering:material",8809,21,"true","Electrum Wire","wireElectrum"
"Immersive Engineering","immersiveengineering:material",8809,22,"true","Aluminium Wire","wireAluminum"
"Immersive Engineering","immersiveengineering:material",8809,23,"true","Steel Wire","wireSteel"
"Immersive Engineering","immersiveengineering:material",8809,24,"true","Nitrate Dust","dustSaltpeter"
"Immersive Engineering","immersiveengineering:material",8809,25,"true","Sulfur Dust","dustSulfur"
"Immersive Engineering","immersiveengineering:material",8809,26,"true","Vacuum Tube","electronTube"
"Immersive Engineering","immersiveengineering:material",8809,27,"true","Circuit Board",""
"Immersive Engineering","immersiveengineering:metal",8810,0,"true","Copper Ingot","ingotCopper"
"Immersive Engineering","immersiveengineering:metal",8810,1,"true","Aluminium Ingot","ingotAluminum"
"Immersive Engineering","immersiveengineering:metal",8810,2,"true","Lead Ingot","ingotLead"
"Immersive Engineering","immersiveengineering:metal",8810,3,"true","Silver Ingot","ingotSilver"
"Immersive Engineering","immersiveengineering:metal",8810,4,"true","Nickel Ingot","ingotNickel"
"Immersive Engineering","immersiveengineering:metal",8810,5,"true","Uranium Ingot","ingotUranium"
"Immersive Engineering","immersiveengineering:metal",8810,6,"true","Constantan Ingot","ingotConstantan"
"Immersive Engineering","immersiveengineering:metal",8810,7,"true","Electrum Ingot","ingotElectrum"
"Immersive Engineering","immersiveengineering:metal",8810,8,"true","Steel Ingot","ingotSteel"
"Immersive Engineering","immersiveengineering:metal",8810,9,"true","Copper Grit","dustCopper"
"Immersive Engineering","immersiveengineering:metal",8810,10,"true","Aluminium Grit","dustAluminum"
"Immersive Engineering","immersiveengineering:metal",8810,11,"true","Lead Grit","dustLead"
"Immersive Engineering","immersiveengineering:metal",8810,12,"true","Silver Grit","dustSilver"
"Immersive Engineering","immersiveengineering:metal",8810,13,"true","Nickel Grit","dustNickel"
"Immersive Engineering","immersiveengineering:metal",8810,14,"true","Uranium Grit","dustUranium"
"Immersive Engineering","immersiveengineering:metal",8810,15,"true","Constantan Grit","dustConstantan"
"Immersive Engineering","immersiveengineering:metal",8810,16,"true","Electrum Grit","dustElectrum"
"Immersive Engineering","immersiveengineering:metal",8810,17,"true","Steel Grit","dustSteel"
"Immersive Engineering","immersiveengineering:metal",8810,18,"true","Iron Grit","dustIron"
"Immersive Engineering","immersiveengineering:metal",8810,19,"true","Gold Grit","dustGold"
"Immersive Engineering","immersiveengineering:metal",8810,20,"true","Copper Nugget","nuggetCopper"
"Immersive Engineering","immersiveengineering:metal",8810,21,"true","Aluminium Nugget","nuggetAluminum"
"Immersive Engineering","immersiveengineering:metal",8810,22,"true","Lead Nugget","nuggetLead"
"Immersive Engineering","immersiveengineering:metal",8810,23,"true","Silver Nugget","nuggetSilver"
"Immersive Engineering","immersiveengineering:metal",8810,24,"true","Nickel Nugget","nuggetNickel"
"Immersive Engineering","immersiveengineering:metal",8810,25,"true","Uranium Nugget","nuggetUranium"
"Immersive Engineering","immersiveengineering:metal",8810,26,"true","Constantan Nugget","nuggetConstantan"
"Immersive Engineering","immersiveengineering:metal",8810,27,"true","Electrum Nugget","nuggetElectrum"
"Immersive Engineering","immersiveengineering:metal",8810,28,"true","Steel Nugget","nuggetSteel"
"Immersive Engineering","immersiveengineering:metal",8810,29,"true","Iron Nugget","nuggetIron"
"Immersive Engineering","immersiveengineering:metal",8810,30,"true","Copper Plate","plateCopper"
"Immersive Engineering","immersiveengineering:metal",8810,31,"true","Aluminium Plate","plateAluminum"
"Immersive Engineering","immersiveengineering:metal",8810,32,"true","Lead Plate","plateLead"
"Immersive Engineering","immersiveengineering:metal",8810,33,"true","Silver Plate","plateSilver"
"Immersive Engineering","immersiveengineering:metal",8810,34,"true","Nickel Plate","plateNickel"
"Immersive Engineering","immersiveengineering:metal",8810,35,"true","Uranium Plate","plateUranium"
"Immersive Engineering","immersiveengineering:metal",8810,36,"true","Constantan Plate","plateConstantan"
"Immersive Engineering","immersiveengineering:metal",8810,37,"true","Electrum Plate","plateElectrum"
"Immersive Engineering","immersiveengineering:metal",8810,38,"true","Steel Plate","plateSteel"
"Immersive Engineering","immersiveengineering:metal",8810,39,"true","Iron Plate","plateIron"
"Immersive Engineering","immersiveengineering:metal",8810,40,"true","Gold Plate","plateGold"
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,0,"true","Copper Coil Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,1,"true","Electrum Coil Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,2,"true","High-Voltage Coil Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,3,"true","Redstone Engineering Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,4,"true","Light Engineering Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,5,"true","Heavy Engineering Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,6,"true","Generator Block",""
"Immersive Engineering","immersiveengineering:metal_decoration0",8793,7,"true","Radiator Block",""
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,0,"true","Steel Fence","fenceSteel"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,1,"true","Steel Scaffolding","scaffoldingSteel"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,2,"true","Steel Scaffolding","scaffoldingSteel"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,3,"true","Steel Scaffolding","scaffoldingSteel"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,4,"true","Aluminium Fence","fenceAluminum"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,5,"true","Aluminium Scaffolding","scaffoldingAluminum"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,6,"true","Aluminium Scaffolding","scaffoldingAluminum"
"Immersive Engineering","immersiveengineering:metal_decoration1",8794,7,"true","Aluminium Scaffolding","scaffoldingAluminum"
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,1,"true","Steel Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,2,"true","Steel Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,3,"true","Steel Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,5,"true","Aluminium Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,6,"true","Aluminium Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration1_slab",8796,7,"true","Aluminium Scaffolding Slab",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,0,"true","Steel Post",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,1,"true","Steel Wallmount",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,2,"true","Aluminium Post",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,3,"true","Aluminium Wallmount",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,4,"true","Lantern",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,5,"true","Razor Wire",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,7,"true","Steel Structural Arm",""
"Immersive Engineering","immersiveengineering:metal_decoration2",8795,8,"true","Aluminium Structural Arm",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,0,"true","LV Capacitor",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,1,"true","MV Capacitor",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,2,"true","HV Capacitor",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,3,"true","Creative Capacitor",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,4,"true","Metal Barrel",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,5,"true","Fluid Pump",""
"Immersive Engineering","immersiveengineering:metal_device0",8805,6,"true","Fluid Outlet",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,0,"true","Blast Furnace Preheater",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,1,"true","External Heater",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,2,"true","Kinetic Dynamo",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,3,"true","Thermoelectric Generator",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,4,"true","Powered Lantern",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,5,"true","Charging Station",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,6,"true","Fluid Pipe",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,7,"true","Core Sample Drill",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,8,"true","Tesla Coil",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,9,"true","Floodlight",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,10,"true","Chemthrower Turret",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,11,"true","Gun Turret",""
"Immersive Engineering","immersiveengineering:metal_device1",8806,13,"true","Garden Cloche",""
"Immersive Engineering","immersiveengineering:metal_ladder",8803,0,"true","Metal Ladder",""
"Immersive Engineering","immersiveengineering:metal_ladder",8803,1,"true","Scaffold Covered Ladder",""
"Immersive Engineering","immersiveengineering:metal_ladder",8803,2,"true","Scaffold Covered Ladder",""
"Immersive Engineering","immersiveengineering:metal_multiblock",8808,0,"true","Metal Press",""
"Immersive Engineering","immersiveengineering:mold",8823,0,"true","Metal Press Mold: Plate",""
"Immersive Engineering","immersiveengineering:mold",8823,1,"true","Metal Press Mold: Gear",""
"Immersive Engineering","immersiveengineering:mold",8823,2,"true","Metal Press Mold: Rod",""
"Immersive Engineering","immersiveengineering:mold",8823,3,"true","Metal Press Mold: Bullet Casing",""
"Immersive Engineering","immersiveengineering:mold",8823,4,"true","Metal Press Mold: Wire",""
"Immersive Engineering","immersiveengineering:mold",8823,5,"true","Metal Press Mold: Packing 2x2",""
"Immersive Engineering","immersiveengineering:mold",8823,6,"true","Metal Press Mold: Packing 3x3",""
"Immersive Engineering","immersiveengineering:mold",8823,7,"true","Metal Press Mold: Unpacking",""
"Immersive Engineering","immersiveengineering:ore",8770,0,"true","Copper Ore","oreCopper"
"Immersive Engineering","immersiveengineering:ore",8770,1,"true","Bauxite Ore","oreAluminum"
"Immersive Engineering","immersiveengineering:ore",8770,2,"true","Lead Ore","oreLead"
"Immersive Engineering","immersiveengineering:ore",8770,3,"true","Silver Ore","oreSilver"
"Immersive Engineering","immersiveengineering:ore",8770,4,"true","Nickel Ore","oreNickel"
"Immersive Engineering","immersiveengineering:ore",8770,5,"true","Uranium Ore","oreUranium"
"Immersive Engineering","immersiveengineering:pickaxe_steel",8812,0,"false","Steel Pickaxe",""
"Immersive Engineering","immersiveengineering:powerpack",8842,0,"false","Capacitor Backpack",""
"Immersive Engineering","immersiveengineering:railgun",8829,0,"false","Railgun",""
"Immersive Engineering","immersiveengineering:revolver",8825,0,"false","Revolver",""
"Immersive Engineering","immersiveengineering:seed",8819,0,"true","Industrial Hemp Seeds",""
"Immersive Engineering","immersiveengineering:shader",8832,0,"false","Shader",""
"Immersive Engineering","immersiveengineering:shader_bag",8833,0,"false","Common Shader Grabbag",""
"Immersive Engineering","immersiveengineering:sheetmetal",8791,0,"true","Copper Sheetmetal","blockSheetmetalCopper"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,1,"true","Aluminium Sheetmetal","blockSheetmetalAluminum"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,2,"true","Lead Sheetmetal","blockSheetmetalLead"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,3,"true","Silver Sheetmetal","blockSheetmetalSilver"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,4,"true","Nickel Sheetmetal","blockSheetmetalNickel"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,5,"true","Uranium Sheetmetal","blockSheetmetalUranium"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,6,"true","Constantan Sheetmetal","blockSheetmetalConstantan"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,7,"true","Electrum Sheetmetal","blockSheetmetalElectrum"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,8,"true","Steel Sheetmetal","blockSheetmetalSteel"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,9,"true","Iron Sheetmetal","blockSheetmetalIron"
"Immersive Engineering","immersiveengineering:sheetmetal",8791,10,"true","Gold Sheetmetal","blockSheetmetalGold"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,0,"true","Copper Sheetmetal Slab","slabSheetmetalCopper"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,1,"true","Aluminium Sheetmetal Slab","slabSheetmetalAluminum"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,2,"true","Lead Sheetmetal Slab","slabSheetmetalLead"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,3,"true","Silver Sheetmetal Slab","slabSheetmetalSilver"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,4,"true","Nickel Sheetmetal Slab","slabSheetmetalNickel"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,5,"true","Uranium Sheetmetal Slab","slabSheetmetalUranium"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,6,"true","Constantan Sheetmetal Slab","slabSheetmetalConstantan"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,7,"true","Electrum Sheetmetal Slab","slabSheetmetalElectrum"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,8,"true","Steel Sheetmetal Slab","slabSheetmetalSteel"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,9,"true","Iron Sheetmetal Slab","slabSheetmetalIron"
"Immersive Engineering","immersiveengineering:sheetmetal_slab",8792,10,"true","Gold Sheetmetal Slab","slabSheetmetalGold"
"Immersive Engineering","immersiveengineering:shield",8843,0,"false","Heavy Plated Shield",""
"Immersive Engineering","immersiveengineering:shovel_steel",8813,0,"false","Steel Shovel",""
"Immersive Engineering","immersiveengineering:skyhook",8830,0,"false","Engineer's Skyhook",""
"Immersive Engineering","immersiveengineering:speedloader",8826,0,"false","Revolver Speedloader",""
"Immersive Engineering","immersiveengineering:steel_armor_chest",8847,0,"false","Steel Chestplate","itemArmor,itemChestplate"
"Immersive Engineering","immersiveengineering:steel_armor_feet",8845,0,"false","Steel Boots","itemArmor,itemBoots"
"Immersive Engineering","immersiveengineering:steel_armor_head",8848,0,"false","Steel Helmet",""
"Immersive Engineering","immersiveengineering:steel_armor_legs",8846,0,"false","Steel Leggings","itemArmor,itemLeggings"
"Immersive Engineering","immersiveengineering:steel_scaffolding_stairs0",8797,0,"false","Steel Scaffolding Stairs",""
"Immersive Engineering","immersiveengineering:steel_scaffolding_stairs1",8798,0,"false","Steel Scaffolding Stairs",""
"Immersive Engineering","immersiveengineering:steel_scaffolding_stairs2",8799,0,"false","Steel Scaffolding Stairs",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,0,"true","Coke Brick",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,1,"true","Blast Brick",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,2,"true","Reinforced Blast Brick",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,3,"true","Block of Coal Coke","blockFuelCoke"
"Immersive Engineering","immersiveengineering:stone_decoration",8773,4,"true","Hempcrete",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,5,"true","Concrete","concrete"
"Immersive Engineering","immersiveengineering:stone_decoration",8773,6,"true","Concrete Tile","concrete"
"Immersive Engineering","immersiveengineering:stone_decoration",8773,7,"true","Leaded Concrete",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,8,"true","Insulating Glass",""
"Immersive Engineering","immersiveengineering:stone_decoration",8773,10,"true","Kiln Brick",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,0,"true","Coke Brick Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,1,"true","Blast Brick Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,2,"true","Reinforced Blast Brick Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,4,"true","Hempcrete Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,5,"true","Concrete Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,6,"true","Concrete Tile Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,7,"true","Leaded Concrete Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_slab",8774,10,"true","Kiln Brick Slab",""
"Immersive Engineering","immersiveengineering:stone_decoration_stairs_concrete",8776,0,"false","Concrete Stairs",""
"Immersive Engineering","immersiveengineering:stone_decoration_stairs_concrete_leaded",8778,0,"false","Leaded Concrete Stairs",""
"Immersive Engineering","immersiveengineering:stone_decoration_stairs_concrete_tile",8777,0,"false","Concrete Tile Stairs",""
"Immersive Engineering","immersiveengineering:stone_decoration_stairs_hempcrete",8775,0,"false","Hempcrete Stairs",""
"Immersive Engineering","immersiveengineering:stone_device",8779,3,"true","Concrete Sheet",""
"Immersive Engineering","immersiveengineering:stone_device",8779,4,"true","Concrete Panel",""
"Immersive Engineering","immersiveengineering:stone_device",8779,5,"true","Concrete Chunk",""
"Immersive Engineering","immersiveengineering:storage",8771,0,"true","Block of Copper","blockCopper"
"Immersive Engineering","immersiveengineering:storage",8771,1,"true","Block of Aluminium","blockAluminum"
"Immersive Engineering","immersiveengineering:storage",8771,2,"true","Block of Lead","blockLead"
"Immersive Engineering","immersiveengineering:storage",8771,3,"true","Block of Silver","blockSilver"
"Immersive Engineering","immersiveengineering:storage",8771,4,"true","Block of Nickel","blockNickel"
"Immersive Engineering","immersiveengineering:storage",8771,5,"true","Block of Uranium","blockUranium"
"Immersive Engineering","immersiveengineering:storage",8771,6,"true","Block of Constantan","blockConstantan"
"Immersive Engineering","immersiveengineering:storage",8771,7,"true","Block of Electrum","blockElectrum"
"Immersive Engineering","immersiveengineering:storage",8771,8,"true","Block of Steel","blockSteel"
"Immersive Engineering","immersiveengineering:storage_slab",8772,0,"true","Copper Slab","slabCopper"
"Immersive Engineering","immersiveengineering:storage_slab",8772,1,"true","Aluminium Slab","slabAluminum"
"Immersive Engineering","immersiveengineering:storage_slab",8772,2,"true","Lead Slab","slabLead"
"Immersive Engineering","immersiveengineering:storage_slab",8772,3,"true","Silver Slab","slabSilver"
"Immersive Engineering","immersiveengineering:storage_slab",8772,4,"true","Nickel Slab","slabNickel"
"Immersive Engineering","immersiveengineering:storage_slab",8772,5,"true","Uranium Slab","slabUranium"
"Immersive Engineering","immersiveengineering:storage_slab",8772,6,"true","Constantan Slab","slabConstantan"
"Immersive Engineering","immersiveengineering:storage_slab",8772,7,"true","Electrum Slab","slabElectrum"
"Immersive Engineering","immersiveengineering:storage_slab",8772,8,"true","Steel Slab","slabSteel"
"Immersive Engineering","immersiveengineering:sword_steel",8816,0,"false","Steel Sword",""
"Immersive Engineering","immersiveengineering:tool",8811,0,"true","Engineer's Hammer",""
"Immersive Engineering","immersiveengineering:tool",8811,1,"true","Engineer's Wire Cutters",""
"Immersive Engineering","immersiveengineering:tool",8811,2,"true","Engineer's Voltmeter",""
"Immersive Engineering","immersiveengineering:tool",8811,3,"true","Engineer's Manual",""
"Immersive Engineering","immersiveengineering:toolbox",8817,0,"false","Engineer's Toolbox",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,0,"true","Pressurized Air Tank",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,1,"true","Advanced Lubrication System",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,2,"true","Additional Augers",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,3,"true","Large Tank",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,4,"true","Bayonet",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,5,"true","Extended Magazine",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,6,"true","Amplifier Electron Tubes",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,7,"true","Focused Nozzle",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,8,"true","Precision Scope",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,9,"true","Additional Capacitors",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,10,"true","Flashbulb",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,11,"true","Shock Emitters",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,12,"true","Magnetic Glove",""
"Immersive Engineering","immersiveengineering:toolupgrade",8831,13,"true","Multitank",""
"Immersive Engineering","immersiveengineering:treated_wood",8780,0,"true","Treated Wood Planks","plankTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood",8780,1,"true","Treated Wood Planks","plankTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood",8780,2,"true","Treated Wood Planks","plankTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood_slab",8781,0,"true","Treated Wood Slab","slabTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood_slab",8781,1,"true","Treated Wood Slab","slabTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood_slab",8781,2,"true","Treated Wood Slab","slabTreatedWood"
"Immersive Engineering","immersiveengineering:treated_wood_stairs0",8782,0,"false","Treated Wood Stairs",""
"Immersive Engineering","immersiveengineering:treated_wood_stairs1",8783,0,"false","Treated Wood Stairs",""
"Immersive Engineering","immersiveengineering:treated_wood_stairs2",8784,0,"false","Treated Wood Stairs",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,0,"true","LV Wire Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,1,"true","MV Wire Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,2,"true","HV Wire Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,3,"true","Hemp Rope Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,4,"true","Steel Cable Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,5,"true","Redstone Wire Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,6,"true","Insulated LV Wire Coil",""
"Immersive Engineering","immersiveengineering:wirecoil",8818,7,"true","Insulated MV Wire Coil",""
"Immersive Engineering","immersiveengineering:wooden_decoration",8785,0,"true","Treated Wood Fence","fenceTreatedWood"
"Immersive Engineering","immersiveengineering:wooden_decoration",8785,1,"true","Treated Wood Scaffolding","scaffoldingTreatedWood"
"Immersive Engineering","immersiveengineering:wooden_device0",8786,0,"true","Wooden Storage Crate",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,1,"true","Wooden Barrel",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,2,"true","Engineer's Workbench",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,3,"true","Item Router",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,4,"true","Gunpowder Barrel",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,5,"true","Reinforced Storage Crate",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,6,"true","Turntable",""
"Immersive Engineering","immersiveengineering:wooden_device0",8786,7,"true","Fluid Router",""
"Immersive Engineering","immersiveengineering:wooden_device1",8787,0,"true","Water Wheel",""
"Immersive Engineering","immersiveengineering:wooden_device1",8787,1,"true","Windmill",""
"Immersive Engineering","immersiveengineering:wooden_device1",8787,3,"true","Wooden Post",""
"Immersive Engineering","immersiveengineering:wooden_device1",8787,4,"true","Wooden Wallmount",""
"Immersive Petroleum","immersivepetroleum:dummy",9720,0,"true","tile.immersivepetroleum.dummy.pipe.name",""
"Immersive Petroleum","immersivepetroleum:material",9721,0,"true","Bitumen",""
"Immersive Petroleum","immersivepetroleum:metal_device",9718,0,"true","Automatic Lubricator",""
"Immersive Petroleum","immersivepetroleum:metal_device",9718,1,"true","Portable Generator",""
"Immersive Petroleum","immersivepetroleum:metal_multiblock",9717,0,"true","Distillation Tower",""
"Immersive Petroleum","immersivepetroleum:oil_can",9725,0,"false","Lubricant Can",""
"Immersive Petroleum","immersivepetroleum:schematic",9722,0,"false","Projector",""
"Immersive Petroleum","immersivepetroleum:speedboat",9723,0,"false","Motorboat",""
"Immersive Petroleum","immersivepetroleum:stone_decoration",9719,0,"false","Asphalt Concrete",""
"Immersive Petroleum","immersivepetroleum:upgrades",9724,0,"true","Reinforced Hull",""
"Immersive Petroleum","immersivepetroleum:upgrades",9724,1,"true","Icebreaker Bow",""
"Immersive Petroleum","immersivepetroleum:upgrades",9724,2,"true","Expanded Fuel Tank",""
"Immersive Petroleum","immersivepetroleum:upgrades",9724,3,"true","Maneuvering Rudders",""
"Immersive Petroleum","immersivepetroleum:upgrades",9724,4,"true","Emergency Paddles",""
"Improved Backpacks","improvedbackpacks:backpack",4601,0,"false","Backpack","backpack"
"Improved Backpacks","improvedbackpacks:blank_upgrade",4604,0,"false","Blank Upgrade",""
"Improved Backpacks","improvedbackpacks:bound_leather",4602,0,"false","Bound Leather",""
"Improved Backpacks","improvedbackpacks:ender_backpack",4606,0,"false","Ender Backpack",""
"Improved Backpacks","improvedbackpacks:tanned_leather",4603,0,"false","Tanned Leather",""
"Improved Backpacks","improvedbackpacks:upgrade",4605,0,"true","Storage Upgrade (Wood)",""
"Improved Backpacks","improvedbackpacks:upgrade",4605,1,"true","Storage Upgrade (Stone)",""
"Improved Backpacks","improvedbackpacks:upgrade",4605,2,"true","Storage Upgrade (Iron)",""
"Improved Backpacks","improvedbackpacks:upgrade",4605,3,"true","Storage Upgrade (Gold)",""
"Improved Backpacks","improvedbackpacks:upgrade",4605,4,"true","Storage Upgrade (Diamond)",""
"Inspirations","inspirations:arrow",9755,0,"false","Charged Arrow",""
"Inspirations","inspirations:barometer",9763,0,"false","Barometer",""
"Inspirations","inspirations:blaze_crook",9760,0,"false","Blaze Rod Crook",""
"Inspirations","inspirations:bone_crook",9759,0,"false","Bone Crook",""
"Inspirations","inspirations:books",9728,0,"true","item.inspirations.books.name","book"
"Inspirations","inspirations:bricks_button",9735,0,"true","Bricks Button",""
"Inspirations","inspirations:bricks_button",9735,1,"true","Nether Brick Button",""
"Inspirations","inspirations:carpeted_trapdoor_black",9752,0,"true","Black Carpeted Trapdoor","trapdoorCarpeted"
"Inspirations","inspirations:carpeted_trapdoor_blue",9748,0,"true","Blue Carpeted Trapdoor","trapdoorCarpeted"
"Inspirations","inspirations:carpeted_trapdoor_brown",9749,0,"true","Brown Carpeted Trapdoor","trapdoorCarpeted"
"Inspirations","inspirations:carpeted_trapdoor_cyan",9746,0,"true","Cyan Carpeted Trapdoor","trapdoorCarpeted"
"Inspirations","inspirations:carpeted_trapdoor_gray",9744,0,"true","Gray Carpeted Trapdoor","trapdoorCarpeted"
